Time,Temp,t24maxtemp,t24mintemp
201711112330,28,,
201711112335,30,,
201711112340,30,,
201711112345,30,,
201711112350,30,,
201711112353,29,38,17
201711112355,28,,
201711120000,28,,
201711120005,30,,
201711120010,30,,
201711120015,30,,
201711120020,30,,
201711120025,28,,
201711120030,30,,
201711120035,30,,
201711120040,30,,
201711120045,30,,
201711120050,30,,
201711120053,31,,
201711120055,30,,
201711120100,30,,
201711120105,30,,
201711120110,30,,
201711120115,30,,
201711120120,30,,
201711120125,30,,
201711120130,30,,
201711120135,30,,
201711120140,30,,
201711120145,30,,
201711120150,30,,
201711120153,31,,
201711120155,30,,
201711120200,30,,
201711120205,30,,
201711120210,30,,
201711120215,30,,
201711120220,30,,
201711120225,30,,
201711120230,30,,
201711120235,32,,
201711120240,32,,
201711120245,32,,
201711120250,32,,
201711120253,32,,
201711120255,32,,
201711120300,32,,
201711120305,32,,
201711120310,32,,
201711120315,30,,
201711120320,30,,
201711120325,30,,
201711120330,30,,
201711120335,30,,
201711120340,30,,
201711120345,30,,
201711120350,30,,
201711120353,30,,
201711120355,30,,
201711120400,30,,
201711120405,32,,
201711120410,30,,
201711120415,30,,
201711120420,30,,
201711120425,30,,
201711120430,30,,
201711120435,30,,
201711120440,30,,
201711120445,30,,
201711120450,30,,
201711120453,31,,
201711120455,30,,
201711120500,30,,
201711120505,30,,
201711120510,28,,
201711120515,28,,
201711120520,28,,
201711120525,28,,
201711120530,28,,
201711120535,28,,
201711120540,28,,
201711120545,28,,
201711120550,28,,
201711120553,29,,
201711120555,28,,
201711120600,30,,
201711120605,30,,
201711120610,30,,
201711120615,30,,
201711120620,30,,
201711120625,30,,
201711120630,32,,
201711120635,32,,
201711120640,32,,
201711120645,32,,
201711120650,30,,
201711120653,30,,
201711120655,28,,
201711120700,28,,
201711120705,28,,
201711120710,28,,
201711120715,28,,
201711120720,28,,
201711120725,28,,
201711120730,30,,
201711120735,30,,
201711120740,30,,
201711120745,30,,
201711120750,30,,
201711120753,31,,
201711120755,30,,
201711120800,30,,
201711120805,32,,
201711120810,32,,
201711120815,32,,
201711120820,32,,
201711120825,30,,
201711120830,32,,
201711120835,34,,
201711120840,34,,
201711120845,34,,
201711120850,34,,
201711120853,34,,
201711120855,34,,
201711120900,36,,
201711120905,36,,
201711120910,36,,
201711120915,36,,
201711120920,36,,
201711120925,37,,
201711120930,37,,
201711120935,37,,
201711120940,37,,
201711120945,37,,
201711120950,39,,
201711120953,39,,
201711120955,39,,
201711121000,41,,
201711121005,43,,
201711121010,43,,
201711121015,41,,
201711121020,43,,
201711121025,41,,
201711121030,43,,
201711121035,43,,
201711121040,43,,
201711121045,43,,
201711121050,43,,
201711121053,42,,
201711121055,43,,
201711121100,43,,
201711121105,43,,
201711121110,43,,
201711121115,43,,
201711121120,43,,
201711121125,41,,
201711121130,43,,
201711121135,43,,
201711121140,43,,
201711121145,43,,
201711121150,45,,
201711121153,43,,
201711121155,43,,
201711121200,45,,
201711121205,45,,
201711121210,43,,
201711121215,45,,
201711121220,45,,
201711121225,45,,
201711121230,45,,
201711121235,45,,
201711121240,45,,
201711121245,45,,
201711121250,45,,
201711121253,44,,
201711121255,45,,
201711121300,45,,
201711121305,45,,
201711121310,45,,
201711121315,45,,
201711121320,45,,
201711121325,45,,
201711121330,46,,
201711121335,46,,
201711121340,46,,
201711121345,46,,
201711121350,46,,
201711121353,46,,
201711121355,46,,
201711121400,46,,
201711121405,46,,
201711121410,46,,
201711121415,46,,
201711121420,46,,
201711121425,46,,
201711121430,46,,
201711121435,46,,
201711121440,46,,
201711121445,48,,
201711121450,48,,
201711121453,47,,
201711121455,46,,
201711121500,46,,
201711121505,46,,
201711121510,46,,
201711121515,46,,
201711121520,46,,
201711121525,46,,
201711121530,46,,
201711121535,46,,
201711121540,46,,
201711121545,46,,
201711121550,46,,
201711121553,47,,
201711121555,46,,
201711121600,46,,
201711121605,46,,
201711121610,46,,
201711121615,46,,
201711121620,46,,
201711121625,45,,
201711121630,45,,
201711121635,45,,
201711121640,45,,
201711121645,45,,
201711121650,45,,
201711121653,44,,
201711121655,45,,
201711121700,45,,
201711121705,45,,
201711121710,45,,
201711121715,45,,
201711121720,45,,
201711121725,45,,
201711121730,45,,
201711121735,43,,
201711121740,43,,
201711121745,43,,
201711121750,43,,
201711121753,43,,
201711121755,43,,
201711121800,43,,
201711121805,43,,
201711121810,43,,
201711121815,43,,
201711121820,43,,
201711121825,43,,
201711121830,43,,
201711121835,43,,
201711121840,43,,
201711121845,43,,
201711121850,43,,
201711121853,42,,
201711121855,43,,
201711121900,43,,
201711121905,43,,
201711121910,43,,
201711121915,43,,
201711121920,43,,
201711121925,43,,
201711121930,43,,
201711121935,43,,
201711121940,43,,
201711121945,43,,
201711121950,43,,
201711121953,42,,
201711121955,43,,
201711122000,41,,
201711122005,43,,
201711122010,43,,
201711122015,43,,
201711122020,41,,
201711122025,41,,
201711122030,43,,
201711122035,43,,
201711122040,43,,
201711122045,43,,
201711122050,43,,
201711122053,42,,
201711122055,43,,
201711122100,43,,
201711122105,43,,
201711122110,43,,
201711122115,43,,
201711122120,43,,
201711122125,43,,
201711122130,43,,
201711122135,43,,
201711122140,41,,
201711122145,43,,
201711122150,43,,
201711122153,42,,
201711122155,43,,
201711122200,43,,
201711122205,41,,
201711122210,41,,
201711122215,43,,
201711122220,43,,
201711122225,43,,
201711122230,43,,
201711122235,41,,
201711122240,41,,
201711122245,41,,
201711122250,43,,
201711122253,42,,
201711122255,43,,
201711122300,43,,
201711122305,41,,
201711122310,41,,
201711122315,41,,
201711122320,43,,
201711122325,43,,
201711122330,43,,
201711122335,43,,
201711122340,43,,
201711122345,41,,
201711122350,39,,
201711122353,39,48,28
201711122355,39,,
201711130000,39,,
201711130005,39,,
201711130010,39,,
201711130015,39,,
201711130020,39,,
201711130025,39,,
201711130030,39,,
201711130035,39,,
201711130040,39,,
201711130045,39,,
201711130050,39,,
201711130053,39,,
201711130055,39,,
201711130100,39,,
201711130105,39,,
201711130110,39,,
201711130115,39,,
201711130120,39,,
201711130125,39,,
201711130130,39,,
201711130135,39,,
201711130140,39,,
201711130145,39,,
201711130150,39,,
201711130153,39,,
201711130155,37,,
201711130200,37,,
201711130205,37,,
201711130210,37,,
201711130215,37,,
201711130220,37,,
201711130225,37,,
201711130230,37,,
201711130235,37,,
201711130240,37,,
201711130245,37,,
201711130250,37,,
201711130253,37,,
201711130255,37,,
201711130300,37,,
201711130305,37,,
201711130310,37,,
201711130315,37,,
201711130320,37,,
201711130325,37,,
201711130330,37,,
201711130335,37,,
201711130340,37,,
201711130345,37,,
201711130350,37,,
201711130353,37,,
201711130355,37,,
201711130400,37,,
201711130405,37,,
201711130410,37,,
201711130415,37,,
201711130420,37,,
201711130425,37,,
201711130430,37,,
201711130435,37,,
201711130440,37,,
201711130445,37,,
201711130450,37,,
201711130453,37,,
201711130455,37,,
201711130500,37,,
201711130505,37,,
201711130510,37,,
201711130515,37,,
201711130520,37,,
201711130525,37,,
201711130530,37,,
201711130535,37,,
201711130540,37,,
201711130545,37,,
201711130550,37,,
201711130553,37,,
201711130555,37,,
201711130600,37,,
201711130605,37,,
201711130610,37,,
201711130615,37,,
201711130620,37,,
201711130625,37,,
201711130630,37,,
201711130635,37,,
201711130640,37,,
201711130645,37,,
201711130650,37,,
201711130653,37,,
201711130655,37,,
201711130700,37,,
201711130705,37,,
201711130710,37,,
201711130715,37,,
201711130720,37,,
201711130725,37,,
201711130730,37,,
201711130735,37,,
201711130740,37,,
201711130745,37,,
201711130750,37,,
201711130753,38,,
201711130755,37,,
201711130800,37,,
201711130805,37,,
201711130810,37,,
201711130815,37,,
201711130820,37,,
201711130825,37,,
201711130830,37,,
201711130835,37,,
201711130840,37,,
201711130845,37,,
201711130850,37,,
201711130853,38,,
201711130855,37,,
201711130900,37,,
201711130905,37,,
201711130910,39,,
201711130915,39,,
201711130920,39,,
201711130925,39,,
201711130930,39,,
201711130935,39,,
201711130940,39,,
201711130945,39,,
201711130950,39,,
201711130953,40,,
201711130955,39,,
201711131000,39,,
201711131005,39,,
201711131010,39,,
201711131015,39,,
201711131020,39,,
201711131025,39,,
201711131030,39,,
201711131035,39,,
201711131040,39,,
201711131045,39,,
201711131050,39,,
201711131053,40,,
201711131055,39,,
201711131100,39,,
201711131105,39,,
201711131110,39,,
201711131115,39,,
201711131120,39,,
201711131125,39,,
201711131130,39,,
201711131135,39,,
201711131140,39,,
201711131145,39,,
201711131150,41,,
201711131153,41,,
201711131155,41,,
201711131200,41,,
201711131205,41,,
201711131210,41,,
201711131215,41,,
201711131220,41,,
201711131225,41,,
201711131230,43,,
201711131235,43,,
201711131240,43,,
201711131245,43,,
201711131250,43,,
201711131253,42,,
201711131255,43,,
201711131300,43,,
201711131305,43,,
201711131310,43,,
201711131315,43,,
201711131320,43,,
201711131325,43,,
201711131330,43,,
201711131335,45,,
201711131340,45,,
201711131345,45,,
201711131350,45,,
201711131353,44,,
201711131355,45,,
201711131400,45,,
201711131405,45,,
201711131410,45,,
201711131412,44,,
201711131415,45,,
201711131420,45,,
201711131425,45,,
201711131430,45,,
201711131435,45,,
201711131440,45,,
201711131445,43,,
201711131450,43,,
201711131453,44,,
201711131455,45,,
201711131500,45,,
201711131505,43,,
201711131510,43,,
201711131515,43,,
201711131520,43,,
201711131525,43,,
201711131530,43,,
201711131535,43,,
201711131540,43,,
201711131545,43,,
201711131550,43,,
201711131553,42,,
201711131555,43,,
201711131600,43,,
201711131605,43,,
201711131610,43,,
201711131615,43,,
201711131620,43,,
201711131625,43,,
201711131630,43,,
201711131635,43,,
201711131640,43,,
201711131645,43,,
201711131650,43,,
201711131653,42,,
201711131655,43,,
201711131700,43,,
201711131705,43,,
201711131710,43,,
201711131715,43,,
201711131720,43,,
201711131725,43,,
201711131730,43,,
201711131735,43,,
201711131740,43,,
201711131745,43,,
201711131750,43,,
201711131753,42,,
201711131755,43,,
201711131800,41,,
201711131805,41,,
201711131810,41,,
201711131815,41,,
201711131820,41,,
201711131825,41,,
201711131830,41,,
201711131835,41,,
201711131840,41,,
201711131845,41,,
201711131850,41,,
201711131853,41,,
201711131855,41,,
201711131900,41,,
201711131901,41,,
201711131905,41,,
201711131910,41,,
201711131915,39,,
201711131920,39,,
201711131925,39,,
201711131930,39,,
201711131935,39,,
201711131940,39,,
201711131945,39,,
201711131950,39,,
201711131953,40,,
201711131955,39,,
201711132000,39,,
201711132005,39,,
201711132010,39,,
201711132015,39,,
201711132020,39,,
201711132025,39,,
201711132028,40,,
201711132030,39,,
201711132035,39,,
201711132040,39,,
201711132042,39,,
201711132045,39,,
201711132050,39,,
201711132053,39,,
201711132055,39,,
201711132100,39,,
201711132105,39,,
201711132110,39,,
201711132114,39,,
201711132115,39,,
201711132120,39,,
201711132125,39,,
201711132129,39,,
201711132130,39,,
201711132135,39,,
201711132140,39,,
201711132144,39,,
201711132145,39,,
201711132150,39,,
201711132153,39,,
201711132155,39,,
201711132200,39,,
201711132205,39,,
201711132210,39,,
201711132215,39,,
201711132220,39,,
201711132225,39,,
201711132230,39,,
201711132235,39,,
201711132240,39,,
201711132245,39,,
201711132250,39,,
201711132253,39,,
201711132255,39,,
201711132300,39,,
201711132305,39,,
201711132310,39,,
201711132315,39,,
201711132320,39,,
201711132325,39,,
201711132330,39,,
201711132335,39,,
201711132340,39,,
201711132345,39,,
201711132350,39,,
201711132353,39,44,37
201711132355,39,,
201711140000,39,,
201711140005,39,,
201711140010,39,,
201711140015,39,,
201711140020,39,,
201711140025,39,,
201711140030,39,,
201711140035,39,,
201711140040,39,,
201711140045,37,,
201711140050,37,,
201711140053,38,,
201711140055,37,,
201711140100,37,,
201711140105,37,,
201711140110,37,,
201711140115,37,,
201711140120,39,,
201711140125,37,,
201711140130,37,,
201711140135,37,,
201711140140,37,,
201711140145,37,,
201711140150,37,,
201711140153,38,,
201711140155,37,,
201711140200,37,,
201711140205,37,,
201711140210,37,,
201711140215,37,,
201711140220,37,,
201711140225,37,,
201711140230,37,,
201711140235,37,,
201711140240,37,,
201711140245,37,,
201711140250,37,,
201711140253,38,,
201711140255,37,,
201711140300,37,,
201711140305,37,,
201711140310,37,,
201711140315,37,,
201711140320,37,,
201711140325,37,,
201711140330,37,,
201711140335,37,,
201711140340,37,,
201711140345,37,,
201711140350,37,,
201711140353,38,,
201711140355,37,,
201711140400,37,,
201711140405,37,,
201711140410,37,,
201711140415,37,,
201711140420,37,,
201711140425,37,,
201711140430,37,,
201711140435,37,,
201711140440,37,,
201711140445,37,,
201711140450,37,,
201711140453,37,,
201711140455,37,,
201711140500,37,,
201711140505,37,,
201711140510,37,,
201711140515,37,,
201711140520,37,,
201711140525,37,,
201711140530,37,,
201711140535,37,,
201711140540,37,,
201711140545,37,,
201711140550,37,,
201711140553,37,,
201711140555,37,,
201711140600,37,,
201711140605,37,,
201711140610,37,,
201711140615,37,,
201711140620,37,,
201711140625,37,,
201711140630,37,,
201711140635,37,,
201711140640,37,,
201711140645,37,,
201711140650,37,,
201711140653,37,,
201711140655,37,,
201711140700,37,,
201711140705,37,,
201711140710,37,,
201711140715,37,,
201711140720,37,,
201711140725,37,,
201711140730,37,,
201711140735,37,,
201711140740,37,,
201711140745,37,,
201711140750,37,,
201711140753,38,,
201711140755,37,,
201711140800,37,,
201711140805,37,,
201711140810,37,,
201711140815,37,,
201711140820,37,,
201711140825,37,,
201711140830,37,,
201711140835,37,,
201711140840,37,,
201711140845,37,,
201711140850,39,,
201711140853,39,,
201711140855,39,,
201711140900,39,,
201711140905,39,,
201711140910,39,,
201711140915,39,,
201711140920,39,,
201711140925,39,,
201711140930,39,,
201711140935,39,,
201711140940,39,,
201711140945,39,,
201711140950,41,,
201711140953,41,,
201711140955,41,,
201711141000,41,,
201711141005,41,,
201711141010,41,,
201711141015,41,,
201711141020,41,,
201711141025,41,,
201711141030,41,,
201711141035,41,,
201711141040,41,,
201711141045,41,,
201711141050,43,,
201711141053,42,,
201711141055,43,,
201711141100,41,,
201711141105,43,,
201711141110,43,,
201711141115,41,,
201711141120,43,,
201711141125,43,,
201711141130,43,,
201711141135,43,,
201711141140,43,,
201711141145,43,,
201711141150,43,,
201711141153,43,,
201711141155,43,,
201711141200,43,,
201711141205,43,,
201711141210,43,,
201711141215,43,,
201711141220,43,,
201711141225,43,,
201711141230,43,,
201711141235,43,,
201711141240,43,,
201711141245,43,,
201711141250,43,,
201711141253,43,,
201711141255,43,,
201711141300,43,,
201711141305,43,,
201711141310,43,,
201711141315,43,,
201711141320,43,,
201711141325,43,,
201711141330,43,,
201711141335,43,,
201711141340,43,,
201711141345,43,,
201711141350,45,,
201711141353,44,,
201711141355,45,,
201711141400,45,,
201711141405,43,,
201711141410,45,,
201711141415,45,,
201711141420,43,,
201711141425,45,,
201711141430,43,,
201711141435,45,,
201711141440,45,,
201711141445,45,,
201711141450,45,,
201711141453,45,,
201711141455,45,,
201711141500,45,,
201711141505,43,,
201711141510,43,,
201711141515,43,,
201711141520,43,,
201711141525,43,,
201711141530,45,,
201711141535,45,,
201711141540,45,,
201711141545,45,,
201711141550,43,,
201711141553,43,,
201711141555,43,,
201711141600,43,,
201711141605,43,,
201711141610,43,,
201711141615,43,,
201711141620,43,,
201711141625,43,,
201711141630,43,,
201711141635,43,,
201711141640,43,,
201711141645,43,,
201711141650,43,,
201711141653,42,,
201711141655,43,,
201711141700,43,,
201711141705,43,,
201711141710,43,,
201711141715,43,,
201711141720,43,,
201711141725,43,,
201711141730,41,,
201711141735,41,,
201711141740,41,,
201711141745,41,,
201711141750,43,,
201711141753,42,,
201711141755,41,,
201711141800,43,,
201711141805,41,,
201711141810,41,,
201711141815,41,,
201711141820,41,,
201711141825,41,,
201711141830,41,,
201711141835,41,,
201711141840,41,,
201711141845,41,,
201711141850,39,,
201711141853,40,,
201711141855,39,,
201711141900,39,,
201711141905,39,,
201711141910,39,,
201711141915,39,,
201711141920,39,,
201711141925,39,,
201711141930,39,,
201711141935,39,,
201711141940,39,,
201711141945,39,,
201711141950,39,,
201711141953,39,,
201711141955,39,,
201711142000,39,,
201711142005,37,,
201711142010,37,,
201711142015,37,,
201711142020,37,,
201711142025,37,,
201711142030,37,,
201711142035,37,,
201711142040,37,,
201711142045,37,,
201711142050,37,,
201711142053,38,,
201711142055,39,,
201711142100,37,,
201711142105,37,,
201711142110,37,,
201711142115,37,,
201711142120,37,,
201711142125,37,,
201711142130,37,,
201711142135,37,,
201711142140,37,,
201711142145,37,,
201711142150,37,,
201711142153,38,,
201711142155,37,,
201711142200,37,,
201711142205,37,,
201711142210,37,,
201711142215,36,,
201711142220,37,,
201711142225,37,,
201711142230,36,,
201711142235,36,,
201711142240,37,,
201711142245,37,,
201711142250,37,,
201711142253,37,,
201711142255,37,,
201711142300,37,,
201711142305,36,,
201711142310,36,,
201711142315,36,,
201711142320,36,,
201711142325,36,,
201711142330,36,,
201711142335,34,,
201711142340,34,,
201711142345,34,,
201711142350,34,,
201711142353,33,45,33
201711142355,34,,
201711150000,34,,
201711150005,34,,
201711150010,34,,
201711150015,34,,
201711150020,34,,
201711150025,34,,
201711150030,36,,
201711150035,34,,
201711150040,34,,
201711150045,34,,
201711150050,34,,
201711150053,34,,
201711150055,34,,
201711150100,34,,
201711150105,34,,
201711150110,34,,
201711150115,36,,
201711150120,34,,
201711150125,34,,
201711150130,34,,
201711150135,34,,
201711150140,34,,
201711150145,34,,
201711150150,34,,
201711150153,34,,
201711150155,34,,
201711150200,34,,
201711150205,34,,
201711150210,34,,
201711150215,34,,
201711150220,34,,
201711150225,32,,
201711150230,34,,
201711150235,34,,
201711150240,34,,
201711150245,34,,
201711150250,34,,
201711150253,33,,
201711150255,34,,
201711150300,32,,
201711150305,32,,
201711150310,34,,
201711150315,34,,
201711150320,34,,
201711150325,34,,
201711150330,34,,
201711150335,34,,
201711150340,32,,
201711150345,32,,
201711150350,32,,
201711150353,33,,
201711150355,32,,
201711150400,30,,
201711150405,32,,
201711150410,32,,
201711150415,30,,
201711150420,32,,
201711150425,32,,
201711150430,32,,
201711150435,32,,
201711150440,32,,
201711150445,32,,
201711150450,32,,
201711150453,32,,
201711150455,32,,
201711150500,32,,
201711150505,32,,
201711150510,32,,
201711150515,32,,
201711150520,32,,
201711150525,32,,
201711150530,32,,
201711150535,32,,
201711150540,32,,
201711150545,32,,
201711150550,32,,
201711150553,31,,
201711150555,30,,
201711150600,30,,
201711150605,30,,
201711150610,30,,
201711150615,30,,
201711150620,30,,
201711150625,30,,
201711150630,30,,
201711150635,30,,
201711150640,30,,
201711150645,30,,
201711150650,30,,
201711150653,30,,
201711150655,30,,
201711150700,30,,
201711150705,30,,
201711150710,30,,
201711150715,30,,
201711150720,30,,
201711150725,30,,
201711150730,30,,
201711150735,30,,
201711150740,32,,
201711150745,32,,
201711150750,32,,
201711150753,32,,
201711150755,34,,
201711150800,32,,
201711150805,34,,
201711150810,34,,
201711150815,34,,
201711150820,34,,
201711150825,34,,
201711150830,34,,
201711150835,34,,
201711150840,36,,
201711150845,36,,
201711150850,36,,
201711150853,36,,
201711150855,36,,
201711150900,36,,
201711150905,36,,
201711150910,37,,
201711150915,37,,
201711150920,37,,
201711150925,37,,
201711150930,37,,
201711150935,39,,
201711150940,39,,
201711150945,39,,
201711150950,39,,
201711150953,39,,
201711150955,39,,
201711151000,39,,
201711151005,39,,
201711151010,41,,
201711151015,41,,
201711151020,41,,
201711151025,41,,
201711151030,41,,
201711151035,41,,
201711151040,41,,
201711151045,41,,
201711151050,43,,
201711151053,42,,
201711151055,43,,
201711151100,43,,
201711151105,43,,
201711151110,43,,
201711151115,43,,
201711151120,45,,
201711151125,45,,
201711151130,45,,
201711151135,45,,
201711151140,45,,
201711151145,45,,
201711151150,46,,
201711151153,45,,
201711151155,46,,
201711151200,46,,
201711151205,46,,
201711151210,46,,
201711151215,46,,
201711151220,46,,
201711151225,46,,
201711151230,46,,
201711151235,46,,
201711151240,46,,
201711151245,46,,
201711151250,46,,
201711151253,47,,
201711151255,46,,
201711151300,46,,
201711151305,46,,
201711151310,46,,
201711151315,46,,
201711151320,46,,
201711151325,48,,
201711151330,48,,
201711151335,48,,
201711151340,48,,
201711151345,48,,
201711151350,48,,
201711151353,48,,
201711151355,48,,
201711151400,48,,
201711151405,48,,
201711151410,48,,
201711151415,48,,
201711151420,48,,
201711151425,48,,
201711151430,48,,
201711151435,48,,
201711151440,48,,
201711151445,48,,
201711151450,48,,
201711151453,48,,
201711151455,48,,
201711151500,48,,
201711151505,48,,
201711151510,48,,
201711151515,48,,
201711151520,48,,
201711151525,48,,
201711151530,48,,
201711151535,48,,
201711151540,48,,
201711151545,48,,
201711151550,48,,
201711151553,48,,
201711151555,48,,
201711151600,48,,
201711151605,48,,
201711151610,46,,
201711151615,46,,
201711151620,46,,
201711151625,46,,
201711151630,48,,
201711151635,46,,
201711151640,46,,
201711151645,46,,
201711151650,46,,
201711151653,47,,
201711151655,46,,
201711151700,46,,
201711151705,46,,
201711151710,46,,
201711151715,46,,
201711151720,46,,
201711151725,46,,
201711151730,46,,
201711151735,46,,
201711151740,46,,
201711151745,46,,
201711151750,46,,
201711151753,46,,
201711151755,46,,
201711151800,46,,
201711151805,46,,
201711151810,46,,
201711151815,46,,
201711151820,46,,
201711151825,46,,
201711151830,46,,
201711151835,46,,
201711151840,46,,
201711151845,46,,
201711151850,46,,
201711151853,46,,
201711151855,46,,
201711151900,46,,
201711151905,46,,
201711151910,46,,
201711151915,45,,
201711151920,45,,
201711151925,45,,
201711151930,45,,
201711151935,45,,
201711151940,45,,
201711151945,45,,
201711151950,45,,
201711151953,44,,
201711151955,45,,
201711152000,45,,
201711152005,45,,
201711152010,45,,
201711152015,45,,
201711152020,45,,
201711152025,45,,
201711152030,45,,
201711152035,45,,
201711152040,45,,
201711152045,45,,
201711152050,45,,
201711152053,44,,
201711152055,45,,
201711152100,45,,
201711152105,45,,
201711152110,45,,
201711152115,45,,
201711152120,45,,
201711152125,45,,
201711152130,45,,
201711152135,45,,
201711152140,45,,
201711152145,45,,
201711152150,45,,
201711152153,45,,
201711152155,45,,
201711152200,45,,
201711152205,45,,
201711152210,45,,
201711152215,45,,
201711152220,46,,
201711152225,46,,
201711152230,45,,
201711152235,46,,
201711152240,46,,
201711152242,46,,
201711152245,46,,
201711152250,46,,
201711152253,46,,
201711152255,46,,
201711152300,46,,
201711152305,46,,
201711152310,46,,
201711152315,46,,
201711152320,46,,
201711152325,46,,
201711152330,46,,
201711152335,46,,
201711152340,46,,
201711152345,45,,
201711152350,45,,
201711152353,45,48,30
201711152355,45,,
201711160000,45,,
201711160005,45,,
201711160010,45,,
201711160015,45,,
201711160020,46,,
201711160025,46,,
201711160030,46,,
201711160035,45,,
201711160040,46,,
201711160045,46,,
201711160050,46,,
201711160053,46,,
201711160055,46,,
201711160100,46,,
201711160105,46,,
201711160110,46,,
201711160115,46,,
201711160120,46,,
201711160125,46,,
201711160130,46,,
201711160135,46,,
201711160140,46,,
201711160145,46,,
201711160150,46,,
201711160153,47,,
201711160155,46,,
201711160200,46,,
201711160205,46,,
201711160210,46,,
201711160215,46,,
201711160220,46,,
201711160225,46,,
201711160230,46,,
201711160235,46,,
201711160240,46,,
201711160245,46,,
201711160250,46,,
201711160253,46,,
201711160255,46,,
201711160300,46,,
201711160305,46,,
201711160310,46,,
201711160315,46,,
201711160320,46,,
201711160325,46,,
201711160330,46,,
201711160335,46,,
201711160340,46,,
201711160345,46,,
201711160350,46,,
201711160353,46,,
201711160355,46,,
201711160400,46,,
201711160405,46,,
201711160410,46,,
201711160415,46,,
201711160420,46,,
201711160425,45,,
201711160430,45,,
201711160435,45,,
201711160440,45,,
201711160445,45,,
201711160450,45,,
201711160453,45,,
201711160455,45,,
201711160500,45,,
201711160505,45,,
201711160510,45,,
201711160515,45,,
201711160520,45,,
201711160525,45,,
201711160529,45,,
201711160530,45,,
201711160535,45,,
201711160540,45,,
201711160545,45,,
201711160550,45,,
201711160553,44,,
201711160555,45,,
201711160600,45,,
201711160605,45,,
201711160610,45,,
201711160615,45,,
201711160620,45,,
201711160625,45,,
201711160630,45,,
201711160635,45,,
201711160640,45,,
201711160645,45,,
201711160650,45,,
201711160653,45,,
201711160655,45,,
201711160700,45,,
201711160705,45,,
201711160710,45,,
201711160715,45,,
201711160720,45,,
201711160725,45,,
201711160730,45,,
201711160735,45,,
201711160740,45,,
201711160745,45,,
201711160750,45,,
201711160753,45,,
201711160755,45,,
201711160800,45,,
201711160804,44,,
201711160805,45,,
201711160810,45,,
201711160815,45,,
201711160820,45,,
201711160825,45,,
201711160830,45,,
201711160835,45,,
201711160840,45,,
201711160845,45,,
201711160850,45,,
201711160853,44,,
201711160855,45,,
201711160900,45,,
201711160905,45,,
201711160910,45,,
201711160915,45,,
201711160920,45,,
201711160925,45,,
201711160930,45,,
201711160935,45,,
201711160940,45,,
201711160945,45,,
201711160950,43,,
201711160953,43,,
201711160955,43,,
201711161000,43,,
201711161005,43,,
201711161010,43,,
201711161015,43,,
201711161020,43,,
201711161025,43,,
201711161030,43,,
201711161035,43,,
201711161040,43,,
201711161045,43,,
201711161050,43,,
201711161053,42,,
201711161055,43,,
201711161100,43,,
201711161105,43,,
201711161106,42,,
201711161110,41,,
201711161115,41,,
201711161120,41,,
201711161125,41,,
201711161130,41,,
201711161135,41,,
201711161140,39,,
201711161145,39,,
201711161150,39,,
201711161153,40,,
201711161155,39,,
201711161200,39,,
201711161205,39,,
201711161210,39,,
201711161215,39,,
201711161220,39,,
201711161225,39,,
201711161230,39,,
201711161235,39,,
201711161240,39,,
201711161245,39,,
201711161250,39,,
201711161253,39,,
201711161255,39,,
201711161300,39,,
201711161305,39,,
201711161310,39,,
201711161315,39,,
201711161320,39,,
201711161325,39,,
201711161330,39,,
201711161335,39,,
201711161340,39,,
201711161345,39,,
201711161350,39,,
201711161353,39,,
201711161355,39,,
201711161400,39,,
201711161405,39,,
201711161410,39,,
201711161415,39,,
201711161420,39,,
201711161425,39,,
201711161430,37,,
201711161435,37,,
201711161440,37,,
201711161445,37,,
201711161450,37,,
201711161453,38,,
201711161455,37,,
201711161500,37,,
201711161505,37,,
201711161510,37,,
201711161515,37,,
201711161520,37,,
201711161525,37,,
201711161530,39,,
201711161535,39,,
201711161540,39,,
201711161545,39,,
201711161550,39,,
201711161553,39,,
201711161555,39,,
201711161600,39,,
201711161605,37,,
201711161610,37,,
201711161615,37,,
201711161620,37,,
201711161625,37,,
201711161630,37,,
201711161635,37,,
201711161640,37,,
201711161645,37,,
201711161650,37,,
201711161653,38,,
201711161655,37,,
201711161700,37,,
201711161705,37,,
201711161710,37,,
201711161713,38,,
201711161715,37,,
201711161720,37,,
201711161725,37,,
201711161726,38,,
201711161730,39,,
201711161735,39,,
201711161740,39,,
201711161745,39,,
201711161750,39,,
201711161753,39,,
201711161755,39,,
201711161800,37,,
201711161805,37,,
201711161810,37,,
201711161815,37,,
201711161820,37,,
201711161825,39,,
201711161830,39,,
201711161835,39,,
201711161840,37,,
201711161845,37,,
201711161850,37,,
201711161851,37,,
201711161853,38,,
201711161855,37,,
201711161900,37,,
201711161905,37,,
201711161910,37,,
201711161913,38,,
201711161915,37,,
201711161920,37,,
201711161925,37,,
201711161930,37,,
201711161935,37,,
201711161940,37,,
201711161945,37,,
201711161950,37,,
201711161953,37,,
201711161955,37,,
201711162000,37,,
201711162005,37,,
201711162010,37,,
201711162012,37,,
201711162015,37,,
201711162020,37,,
201711162025,37,,
201711162030,37,,
201711162035,37,,
201711162040,37,,
201711162045,37,,
201711162050,37,,
201711162053,38,,
201711162055,37,,
201711162100,37,,
201711162105,37,,
201711162110,37,,
201711162115,37,,
201711162120,37,,
201711162125,37,,
201711162130,37,,
201711162135,37,,
